channel;DateKey;DiscountAmount;DiscountQuantity;Product_ID;PromotionKey;ReturnAmount;ReturnQuantity;SalesAmount;SalesKey;SalesQuantity;StoreKey;TotalCost;UnitCost;UnitPrice
1;10/01/2011 0:00;0;0;819;2;0;0;119,6;1;4;74;60,96;15,24;29,9
1;10/01/2011 0:00;2,55;2;820;2;0;0;99,45;1;4;127;52;13;25,5
1;10/01/2011 0:00;2,55;2;820;2;25,5;1;99,45;1;4;179;52;13;25,5
1;10/01/2011 0:00;2,79;2;822;2;0;0;248,31;1;9;2;115,47;12,83;27,9
1;10/01/2011 0:00;5,58;4;822;2;0;0;245,52;1;9;70;115,47;12,83;27,9
1;10/01/2011 0:00;5,58;4;822;2;0;0;245,52;1;9;131;115,47;12,83;27,9
1;10/01/2011 0:00;0;0;822;2;0;0;251,1;1;9;137;115,47;12,83;27,9
1;10/01/2011 0:00;5,58;4;822;2;0;0;245,52;1;9;193;115,47;12,83;27,9
1;10/01/2011 0:00;16,74;3;822;10;0;0;206,46;1;8;221;102,64;12,83;27,9
1;10/01/2011 0:00;1,19;2;824;2;0;0;46,41;1;4;118;24,28;6,07;11,9
1;10/01/2011 0:00;9,52;4;824;10;0;0;38,08;1;4;239;24,28;6,07;11,9
1;10/01/2011 0:00;0;0;826;2;0;0;67,6;1;4;64;34,48;8,62;16,9
1;10/01/2011 0:00;1,99;2;831;2;0;0;77,61;1;4;182;40,6;10,15;19,9
1;10/01/2011 0:00;2,325;3;832;2;15,5;1;59,675;1;4;8;31,6;7,9;15,5
1;10/01/2011 0:00;3,18;4;836;2;0;0;60,42;1;4;64;32,44;8,11;15,9
1;10/01/2011 0:00;0;0;837;2;0;0;47,6;1;4;59;24,28;6,07;11,9
1;10/01/2011 0:00;8,07;2;842;5;0;0;153,33;1;6;254;82,26;13,71;26,9
1;10/01/2011 0:00;16,14;3;842;10;0;0;91,46;1;4;224;54,84;13,71;26,9
1;10/01/2011 0:00;1,345;1;843;2;26,9;1;106,255;1;4;29;54,84;13,71;26,9
1;10/01/2011 0:00;5,38;4;843;2;0;0;102,22;1;4;32;54,84;13,71;26,9
1;10/01/2011 0:00;4,035;3;843;2;0;0;103,565;1;4;105;54,84;13,71;26,9
1;10/01/2011 0:00;4,035;3;843;2;0;0;103,565;1;4;128;54,84;13,71;26,9
1;10/01/2011 0:00;1,345;1;843;2;0;0;106,255;1;4;142;54,84;13,71;26,9
1;10/01/2011 0:00;2,69;2;844;2;26,9;1;104,91;1;4;167;54,84;13,71;26,9
1;10/01/2011 0:00;1,345;1;845;2;0;0;106,255;1;4;117;54,84;13,71;26,9
1;10/01/2011 0:00;3,12;4;848;2;0;0;59,28;1;4;52;31,8;7,95;15,6
1;10/01/2011 0:00;13,998;4;869;2;0;0;615,912;1;9;189;289,71;32,19;69,99
1;10/01/2011 0:00;27,996;2;869;10;0;0;531,924;1;8;242;257,52;32,19;69,99
1;10/01/2011 0:00;2,6;4;879;2;13;1;49,4;1;4;129;26,52;6,63;13
1;10/01/2011 0:00;2,6;4;879;2;0;0;49,4;1;4;154;26,52;6,63;13
1;10/01/2011 0:00;7,8;3;880;10;13;1;44,2;1;4;236;26,52;6,63;13
1;10/01/2011 0:00;1,3;2;881;2;0;0;50,7;1;4;72;26,52;6,63;13
1;10/01/2011 0:00;2,6;4;882;2;0;0;49,4;1;4;157;26,52;6,63;13
1;10/01/2011 0:00;6,2595;3;896;2;0;0;160,6605;1;4;13;85,12;21,28;41,73
1;10/01/2011 0:00;6,2595;3;896;2;0;0;160,6605;1;4;176;85,12;21,28;41,73
1;10/01/2011 0:00;0;0;896;10;0;0;166,92;1;4;202;85,12;21,28;41,73
1;10/01/2011 0:00;2,0865;1;897;2;0;0;164,8335;1;4;99;85,12;21,28;41,73
1;10/01/2011 0:00;4,173;2;897;2;41,73;1;162,747;1;4;146;85,12;21,28;41,73
1;10/01/2011 0:00;0;0;897;2;0;0;166,92;1;4;167;85,12;21,28;41,73
1;10/01/2011 0:00;12,519;2;898;5;0;0;237,861;1;6;268;127,68;21,28;41,73
1;10/01/2011 0:00;12,519;2;898;5;0;0;237,861;1;6;302;127,68;21,28;41,73
1;10/01/2011 0:00;8,346;1;898;10;0;0;158,574;1;4;243;85,12;21,28;41,73
1;10/01/2011 0:00;8,8;4;899;2;0;0;167,2;1;4;38;89,72;22,43;44
1;10/01/2011 0:00;2,2;1;899;2;44;1;173,8;1;4;174;89,72;22,43;44
1;10/01/2011 0:00;17,6;2;899;10;44;1;158,4;1;4;226;89,72;22,43;44
1;10/01/2011 0:00;4,4;2;900;2;0;0;171,6;1;4;154;89,72;22,43;44
1;10/01/2011 0:00;4,4;2;900;2;0;0;171,6;1;4;178;89,72;22,43;44
1;10/01/2011 0:00;2,2;1;900;2;0;0;173,8;1;4;188;89,72;22,43;44
1;10/01/2011 0:00;6,6;3;901;2;0;0;169,4;1;4;105;89,72;22,43;44
1;10/01/2011 0:00;19,8;3;901;5;0;0;244,2;1;6;269;134,58;22,43;44
1;10/01/2011 0:00;0;0;902;2;0;0;176;1;4;96;89,72;22,43;44
1;10/01/2011 0:00;8,8;4;902;2;0;0;167,2;1;4;286;89,72;22,43;44
1;10/01/2011 0:00;35,2;4;902;10;0;0;140,8;1;4;304;89,72;22,43;44
1;10/01/2011 0:00;68,391;6;903;5;0;0;843,489;1;12;292;464,88;38,74;75,99
1;10/01/2011 0:00;15,198;1;904;10;75,99;1;288,762;1;4;240;154,96;38,74;75,99
1;10/01/2011 0:00;11,3985;3;905;2;0;0;292,5615;1;4;156;154,96;38,74;75,99
1;10/01/2011 0:00;0;0;905;10;75,99;1;303,96;1;4;225;154,96;38,74;75,99
1;10/01/2011 0:00;7,599;2;906;2;0;0;296,361;1;4;64;154,96;38,74;75,99
1;10/01/2011 0:00;11,3985;3;906;2;0;0;292,5615;1;4;182;154,96;38,74;75,99
1;10/01/2011 0:00;30,396;2;906;10;0;0;273,564;1;4;243;154,96;38,74;75,99
1;10/01/2011 0:00;20,4;4;907;2;0;0;387,6;1;4;119;208;52;102
1;10/01/2011 0:00;5,1;1;907;2;0;0;402,9;1;4;178;208;52;102
1;10/01/2011 0:00;10,2;2;908;2;0;0;397,8;1;4;53;208;52;102
1;10/01/2011 0:00;20,4;1;908;10;0;0;387,6;1;4;201;208;52;102
1;10/01/2011 0:00;0;0;908;10;0;0;408;1;4;215;208;52;102
1;10/01/2011 0:00;0;0;908;10;0;0;408;1;4;247;208;52;102
1;10/01/2011 0:00;5,1;1;909;2;102;1;402,9;1;4;28;208;52;102
1;10/01/2011 0:00;15,3;3;909;2;102;1;392,7;1;4;88;208;52;102
1;10/01/2011 0:00;10,2;2;910;2;0;0;397,8;1;4;3;208;52;102
1;10/01/2011 0:00;20,4;4;910;2;0;0;387,6;1;4;115;208;52;102
1;10/01/2011 0:00;15,3;3;910;2;0;0;392,7;1;4;126;208;52;102
1;10/01/2011 0:00;45,9;3;910;5;0;0;566,1;1;6;292;312;52;102
1;10/01/2011 0:00;1,6995;1;927;2;0;0;134,2605;1;4;13;69,32;17,33;33,99
1;10/01/2011 0:00;6,798;4;927;2;33,99;1;129,162;1;4;87;69,32;17,33;33,99
1;10/01/2011 0:00;27,192;4;927;10;33,99;1;108,768;1;4;201;69,32;17,33;33,99
1;10/01/2011 0:00;0;0;928;2;0;0;135,96;1;4;70;69,32;17,33;33,99
1;10/01/2011 0:00;10,197;2;928;5;0;0;193,743;1;6;251;103,98;17,33;33,99
1;10/01/2011 0:00;6,798;1;928;10;0;0;129,162;1;4;207;69,32;17,33;33,99
1;10/01/2011 0:00;0;0;929;2;33,99;1;135,96;1;4;22;69,32;17,33;33,99
1;10/01/2011 0:00;1,6995;1;929;2;0;0;134,2605;1;4;157;69,32;17,33;33,99
1;10/01/2011 0:00;6,798;1;930;10;0;0;129,162;1;4;305;69,32;17,33;33,99
1;10/01/2011 0:00;0;0;931;2;0;0;220;1;4;283;112,16;28,04;55
1;10/01/2011 0:00;11;4;931;2;0;0;209;1;4;289;112,16;28,04;55
1;10/01/2011 0:00;2,75;1;933;2;0;0;217,25;1;4;63;112,16;28,04;55
1;10/01/2011 0:00;8,25;3;933;2;0;0;211,75;1;4;191;112,16;28,04;55
1;10/01/2011 0:00;6,2985;3;941;2;0;0;161,6615;1;4;86;85,64;21,41;41,99
1;10/01/2011 0:00;8,398;4;941;2;0;0;159,562;1;4;135;85,64;21,41;41,99
1;10/01/2011 0:00;6,2985;3;941;2;41,99;1;161,6615;1;4;146;85,64;21,41;41,99
1;10/01/2011 0:00;8,398;4;941;2;0;0;159,562;1;4;181;85,64;21,41;41,99
1;10/01/2011 0:00;8,398;1;941;10;0;0;159,562;1;4;238;85,64;21,41;41,99
1;10/01/2011 0:00;6,2985;3;942;2;0;0;161,6615;1;4;160;85,64;21,41;41,99
1;10/01/2011 0:00;0;0;942;5;0;0;251,94;1;6;267;128,46;21,41;41,99
1;10/01/2011 0:00;33,592;4;943;10;0;0;134,368;1;4;237;85,64;21,41;41,99
1;10/01/2011 0:00;29,6;1;946;10;0;0;562,4;1;4;304;272,24;68,06;148
1;10/01/2011 0:00;33;4;947;2;0;0;627;1;4;15;303,52;75,88;165
1;10/01/2011 0:00;18,8;2;948;2;0;0;1673,2;1;9;108;778,05;86,45;188
1;10/01/2011 0:00;0;0;948;2;0;0;1692;1;9;188;778,05;86,45;188
1;10/01/2011 0:00;40,2;3;949;2;0;0;2371,8;1;9;6;799,11;88,79;268
1;10/01/2011 0:00;107,2;2;949;10;0;0;2036,8;1;8;244;710,32;88,79;268
1;10/01/2011 0:00;28,1;2;951;2;0;0;2500,9;1;9;195;1289,34;143,26;281
1;10/01/2011 0:00;37,7;4;953;2;0;0;1658,8;1;9;23;780,12;86,68;188,5
1;10/01/2011 0:00;0;0;953;2;0;0;1696,5;1;9;86;780,12;86,68;188,5
1;10/01/2011 0:00;28,275;3;953;2;0;0;1668,225;1;9;97;780,12;86,68;188,5
1;10/01/2011 0:00;37,7;4;953;2;0;0;1658,8;1;9;146;780,12;86,68;188,5
1;10/01/2011 0:00;37,7;4;953;2;0;0;1658,8;1;9;172;780,12;86,68;188,5
1;10/01/2011 0:00;9,425;1;953;2;0;0;1687,075;1;9;284;780,12;86,68;188,5
1;10/01/2011 0:00;39,38;4;955;2;0;0;1732,72;1;9;89;814,95;90,55;196,9
1;10/01/2011 0:00;0;0;955;10;196,9;1;1575,2;1;8;225;633,85;90,55;196,9
1;10/01/2011 0:00;79,2;2;956;10;0;0;1504,8;1;8;218;728,4;91,05;198
1;10/01/2011 0:00;79,2;2;956;10;0;0;1504,8;1;8;220;728,4;91,05;198
1;10/01/2011 0:00;92,4;2;957;10;0;0;1755,6;1;8;230;612,24;76,53;231
1;10/01/2011 0:00;51,6;2;958;10;0;0;464,4;1;4;238;237,28;59,32;129
1;10/01/2011 0:00;18,8;2;962;2;0;0;1673,2;1;9;41;778,05;86,45;188
1;10/01/2011 0:00;0;0;964;2;0;0;2610;1;9;40;864,72;96,08;290
1;10/01/2011 0:00;18,85;2;967;2;0;0;1677,65;1;9;43;780,12;86,68;188,5
1;10/01/2011 0:00;18,85;2;967;2;0;0;1677,65;1;9;178;780,12;86,68;188,5
1;10/01/2011 0:00;113,1;3;967;10;0;0;1394,9;1;8;219;693,44;86,68;188,5
1;10/01/2011 0:00;28,035;3;968;2;0;0;1654,065;1;9;62;773,55;85,95;186,9
1;10/01/2011 0:00;0;0;968;10;0;0;1495,2;1;8;240;687,6;85,95;186,9
1;10/01/2011 0:00;158,4;4;970;10;0;0;1425,6;1;8;208;728,4;91,05;198
1;10/01/2011 0:00;79,2;2;970;10;0;0;1504,8;1;8;235;728,4;91,05;198
1;10/01/2011 0:00;0;0;970;10;198;1;1584;1;8;303;637,35;91,05;198
1;10/01/2011 0:00;19,35;3;972;2;0;0;496,65;1;4;115;237,28;59,32;129
1;10/01/2011 0:00;19,35;1;972;5;129;1;754,65;1;6;267;355,92;59,32;129
1;10/01/2011 0:00;77,4;3;972;10;0;0;438,6;1;4;209;237,28;59,32;129
1;10/01/2011 0:00;20;2;973;2;200;1;1780;1;9;162;530,08;66,26;200
1;10/01/2011 0:00;80;2;973;10;0;0;1520;1;8;204;530,08;66,26;200
1;10/01/2011 0:00;40;1;973;10;0;0;1560;1;8;208;530,08;66,26;200
1;10/01/2011 0:00;7,4;1;974;2;148;1;584,6;1;4;194;272,24;68,06;148
1;10/01/2011 0:00;22,2;1;974;5;0;0;865,8;1;6;256;408,36;68,06;148
1;10/01/2011 0:00;16,5;2;975;2;0;0;643,5;1;4;2;303,52;75,88;165
1;10/01/2011 0:00;16,5;2;975;2;0;0;643,5;1;4;137;303,52;75,88;165
1;10/01/2011 0:00;49,5;6;975;2;165;1;1270,5;1;8;192;607,04;75,88;165
1;10/01/2011 0:00;28,2;3;976;2;0;0;1663,8;1;9;32;778,05;86,45;188
1;10/01/2011 0:00;18,8;2;976;2;0;0;1673,2;1;9;89;778,05;86,45;188
1;10/01/2011 0:00;0;0;976;2;0;0;1692;1;9;114;778,05;86,45;188
1;10/01/2011 0:00;18,8;2;976;2;0;0;1673,2;1;9;158;778,05;86,45;188
1;10/01/2011 0:00;107,2;2;977;10;0;0;2036,8;1;8;224;710,32;88,79;268
1;10/01/2011 0:00;160,8;3;977;10;0;0;1983,2;1;8;231;710,32;88,79;268
1;10/01/2011 0:00;0;0;978;10;0;0;2320;1;8;205;768,64;96,08;290
1;10/01/2011 0:00;28,1;2;979;2;0;0;2500,9;1;9;167;1289,34;143,26;281
1;10/01/2011 0:00;36,9;4;980;2;184,5;1;1623,6;1;9;12;678,72;84,84;184,5
1;10/01/2011 0:00;0;0;980;2;0;0;1660,5;1;9;108;763,56;84,84;184,5
1;10/01/2011 0:00;36,9;1;980;10;0;0;1439,1;1;8;305;678,72;84,84;184,5
1;10/01/2011 0:00;18,85;2;981;2;188,5;1;1677,65;1;9;22;693,44;86,68;188,5
1;10/01/2011 0:00;18,85;2;981;2;0;0;1677,65;1;9;149;780,12;86,68;188,5
1;10/01/2011 0:00;18,85;2;981;2;0;0;1677,65;1;9;156;780,12;86,68;188,5
1;10/01/2011 0:00;29,7;3;984;2;0;0;1752,3;1;9;36;819,45;91,05;198
1;10/01/2011 0:00;19,8;2;984;2;0;0;1762,2;1;9;111;819,45;91,05;198
1;10/01/2011 0:00;34,65;3;985;2;0;0;2044,35;1;9;67;688,77;76,53;231
1;10/01/2011 0:00;23,1;2;985;2;0;0;2055,9;1;9;93;688,77;76,53;231
1;10/01/2011 0:00;6,45;1;986;2;0;0;509,55;1;4;1;237,28;59,32;129
1;10/01/2011 0:00;0;0;986;5;0;0;774;1;6;265;355,92;59,32;129
1;10/01/2011 0:00;58,05;3;986;5;0;0;715,95;1;6;277;355,92;59,32;129
1;10/01/2011 0:00;16,5;2;989;2;0;0;643,5;1;4;27;303,52;75,88;165
1;10/01/2011 0:00;33;4;989;2;0;0;627;1;4;157;303,52;75,88;165
1;10/01/2011 0:00;37,6;4;990;2;188;1;1654,4;1;9;11;691,6;86,45;188
1;10/01/2011 0:00;112,8;3;990;10;0;0;1391,2;1;8;244;691,6;86,45;188
1;10/01/2011 0:00;0;0;991;2;0;0;2412;1;9;103;799,11;88,79;268
1;10/01/2011 0:00;13,4;1;991;2;0;0;2398,6;1;9;184;799,11;88,79;268
1;10/01/2011 0:00;56,2;4;993;2;0;0;2472,8;1;9;62;1289,34;143,26;281
1;10/01/2011 0:00;210,75;5;993;5;0;0;7095,25;1;26;254;3724,76;143,26;281
1;10/01/2011 0:00;168,6;3;993;10;0;0;2079,4;1;8;208;1146,08;143,26;281
1;10/01/2011 0:00;75,4;2;995;10;0;0;1432,6;1;8;211;693,44;86,68;188,5
1;10/01/2011 0:00;19,69;2;997;2;196,9;1;1752,41;1;9;99;724,4;90,55;196,9
1;10/01/2011 0:00;12,9;2;1000;2;129;1;503,1;1;4;170;237,28;59,32;129
1;10/01/2011 0:00;103,2;4;1000;10;0;0;412,8;1;4;249;237,28;59,32;129
1;10/01/2011 0:00;40;4;1001;2;0;0;1760;1;9;63;596,34;66,26;200
1;10/01/2011 0:00;0;0;1001;2;0;0;1800;1;9;180;596,34;66,26;200
1;10/01/2011 0:00;16,5;2;1003;2;0;0;643,5;1;4;13;303,52;75,88;165
1;10/01/2011 0:00;33;4;1003;2;0;0;627;1;4;27;303,52;75,88;165
1;10/01/2011 0:00;14,5;1;1006;2;290;1;2595,5;1;9;88;768,64;96,08;290
1;10/01/2011 0:00;232;4;1006;10;0;0;2088;1;8;211;768,64;96,08;290
1;10/01/2011 0:00;232;4;1006;10;0;0;2088;1;8;230;768,64;96,08;290
1;10/01/2011 0:00;112,4;2;1007;10;0;0;2135,6;1;8;219;1146,08;143,26;281
1;10/01/2011 0:00;224,28;6;1010;10;0;0;2766,12;1;16;230;1375,2;85,95;186,9
1;10/01/2011 0:00;29,7;3;1012;2;0;0;1752,3;1;9;6;819,45;91,05;198
1;10/01/2011 0:00;9,9;1;1012;2;198;1;1772,1;1;9;83;728,4;91,05;198
1;10/01/2011 0:00;0;0;1012;2;0;0;1782;1;9;129;819,45;91,05;198
1;10/01/2011 0:00;9,9;1;1012;2;0;0;1772,1;1;9;180;819,45;91,05;198
1;10/01/2011 0:00;39,6;4;1012;2;198;1;1742,4;1;9;192;728,4;91,05;198
1;10/01/2011 0:00;11,55;1;1013;2;0;0;2067,45;1;9;10;688,77;76,53;231
1;10/01/2011 0:00;0;0;1013;2;0;0;2079;1;9;61;688,77;76,53;231
1;10/01/2011 0:00;11,55;1;1013;2;0;0;2067,45;1;9;93;688,77;76,53;231
1;10/01/2011 0:00;19,35;3;1014;2;0;0;496,65;1;4;37;237,28;59,32;129
1;10/01/2011 0:00;6,45;1;1014;2;0;0;509,55;1;4;170;237,28;59,32;129
1;10/01/2011 0:00;77,4;3;1014;10;0;0;438,6;1;4;243;237,28;59,32;129
1;10/01/2011 0:00;40;4;1015;2;0;0;1760;1;9;180;596,34;66,26;200
1;10/01/2011 0:00;33;4;1017;2;0;0;627;1;4;136;303,52;75,88;165
1;10/01/2011 0:00;0;0;1017;10;0;0;660;1;4;210;303,52;75,88;165
1;10/01/2011 0:00;18,8;2;1018;2;0;0;1673,2;1;9;134;778,05;86,45;188
1;10/01/2011 0:00;14,05;1;1021;2;0;0;5043,95;1;18;74;2578,68;143,26;281
1;10/01/2011 0:00;0;0;1021;2;281;1;2529;1;9;175;1146,08;143,26;281
1;10/01/2011 0:00;9,225;1;1022;2;0;0;1651,275;1;9;150;763,56;84,84;184,5
1;10/01/2011 0:00;110,7;4;1022;5;0;0;2287,8;1;13;270;1102,92;84,84;184,5
1;10/01/2011 0:00;28,275;3;1023;2;0;0;1668,225;1;9;62;780,12;86,68;188,5
1;10/01/2011 0:00;28,275;3;1023;2;0;0;1668,225;1;9;63;780,12;86,68;188,5
1;10/01/2011 0:00;9,9;1;1026;2;198;1;1772,1;1;9;58;728,4;91,05;198
1;10/01/2011 0:00;29,7;3;1026;2;0;0;1752,3;1;9;129;819,45;91,05;198
1;10/01/2011 0:00;0;0;1028;2;0;0;516;1;4;165;237,28;59,32;129
1;10/01/2011 0:00;38,7;2;1028;5;0;0;735,3;1;6;278;355,92;59,32;129
1;10/01/2011 0:00;19,35;1;1028;5;0;0;754,65;1;6;298;355,92;59,32;129
1;10/01/2011 0:00;0;0;1030;2;0;0;592;1;4;35;272,24;68,06;148
1;10/01/2011 0:00;26,8;2;1033;2;0;0;2385,2;1;9;144;799,11;88,79;268
1;10/01/2011 0:00;53,6;4;1033;2;0;0;2358,4;1;9;284;799,11;88,79;268
1;10/01/2011 0:00;80,4;2;1033;5;0;0;3403,6;1;13;276;1154,27;88,79;268
1;10/01/2011 0:00;107,2;2;1033;10;0;0;2036,8;1;8;215;710,32;88,79;268
1;10/01/2011 0:00;0;0;1033;10;0;0;2144;1;8;226;710,32;88,79;268
1;10/01/2011 0:00;43,5;3;1034;2;0;0;2566,5;1;9;137;864,72;96,08;290
1;10/01/2011 0:00;42,15;3;1035;2;281;1;2486,85;1;9;11;1146,08;143,26;281
1;10/01/2011 0:00;168,6;3;1035;10;0;0;2079,4;1;8;305;1146,08;143,26;281
1;10/01/2011 0:00;28,035;3;1038;2;0;0;1654,065;1;9;35;773,55;85,95;186,9
1;10/01/2011 0:00;157,52;4;1039;10;0;0;1417,68;1;8;232;724,4;90,55;196,9
1;10/01/2011 0:00;19,8;2;1040;2;0;0;1762,2;1;9;134;819,45;91,05;198
1;10/01/2011 0:00;0;0;1040;10;0;0;2574;1;13;297;1183,65;91,05;198
1;10/01/2011 0:00;46,2;4;1041;2;0;0;2032,8;1;9;158;688,77;76,53;231
1;10/01/2011 0:00;0;0;1041;2;0;0;2079;1;9;176;688,77;76,53;231
1;10/01/2011 0:00;46,2;4;1041;2;0;0;2032,8;1;9;286;688,77;76,53;231
1;10/01/2011 0:00;46,2;4;1041;2;0;0;2032,8;1;9;289;688,77;76,53;231
1;10/01/2011 0:00;184,8;4;1041;10;0;0;1663,2;1;8;211;612,24;76,53;231
1;10/01/2011 0:00;0;0;1042;2;0;0;1782;1;9;15;819,45;91,05;198
1;10/01/2011 0:00;9,9;1;1042;2;0;0;1772,1;1;9;111;819,45;91,05;198
1;10/01/2011 0:00;9,9;1;1042;2;0;0;1772,1;1;9;121;819,45;91,05;198
1;10/01/2011 0:00;39,6;4;1042;2;0;0;1742,4;1;9;180;819,45;91,05;198
1;10/01/2011 0:00;29,7;3;1042;2;0;0;1752,3;1;9;195;819,45;91,05;198
1;10/01/2011 0:00;11,55;1;1043;2;0;0;2067,45;1;9;73;688,77;76,53;231
1;10/01/2011 0:00;11,55;1;1043;2;0;0;2067,45;1;9;130;688,77;76,53;231
1;10/01/2011 0:00;23,1;2;1043;2;0;0;2055,9;1;9;165;688,77;76,53;231
1;10/01/2011 0:00;92,4;2;1043;10;0;0;1755,6;1;8;212;612,24;76,53;231
1;10/01/2011 0:00;29,4;1;1045;2;588;1;5262,6;1;9;11;1558,56;194,82;588
1;10/01/2011 0:00;117,6;4;1045;2;0;0;5174,4;1;9;55;1753,38;194,82;588
1;10/01/2011 0:00;58,8;2;1045;2;0;0;5233,2;1;9;191;1753,38;194,82;588
1;10/01/2011 0:00;470,4;4;1045;10;0;0;4233,6;1;8;212;1558,56;194,82;588
1;10/01/2011 0:00;0;0;1045;10;0;0;4704;1;8;219;1558,56;194,82;588
1;10/01/2011 0:00;0;0;1046;2;312;1;1248;1;4;131;573,92;143,48;312
1;10/01/2011 0:00;31,2;2;1046;2;0;0;1216,8;1;4;284;573,92;143,48;312
1;10/01/2011 0:00;0;0;1047;2;0;0;3042;1;9;114;1398,87;155,43;338
1;10/01/2011 0:00;16,9;1;1047;2;0;0;3025,1;1;9;160;1398,87;155,43;338
1;10/01/2011 0:00;135,2;2;1047;10;338;1;2568,8;1;8;226;1088,01;155,43;338
1;10/01/2011 0:00;46,8;3;1050;2;312;1;1201,2;1;4;118;573,92;143,48;312
1;10/01/2011 0:00;93,6;2;1050;5;0;0;1778,4;1;6;278;860,88;143,48;312
1;10/01/2011 0:00;46,8;3;1054;2;0;0;1201,2;1;4;125;573,92;143,48;312
1;10/01/2011 0:00;31,2;2;1054;2;0;0;1216,8;1;4;148;573,92;143,48;312
1;10/01/2011 0:00;0;0;1055;2;0;0;3042;1;9;36;1398,87;155,43;338
1;10/01/2011 0:00;94,05;3;1056;2;0;0;5548,95;1;9;1;1869,66;207,74;627
1;10/01/2011 0:00;62,7;2;1056;2;627;1;5580,3;1;9;99;1661,92;207,74;627
1;10/01/2011 0:00;117,6;4;1057;2;0;0;5174,4;1;9;181;1753,38;194,82;588
1;10/01/2011 0:00;176,4;2;1057;5;0;0;7467,6;1;13;298;2532,66;194,82;588
1;10/01/2011 0:00;50,7;3;1059;2;0;0;2991,3;1;9;42;1398,87;155,43;338
1;10/01/2011 0:00;101,4;2;1059;5;0;0;4292,6;1;13;270;2020,59;155,43;338
1;10/01/2011 0:00;117,6;4;1061;2;0;0;5174,4;1;9;5;1753,38;194,82;588
1;10/01/2011 0:00;0;0;1061;2;588;1;5292;1;9;88;1558,56;194,82;588
1;10/01/2011 0:00;46,8;3;1066;2;0;0;1201,2;1;4;15;573,92;143,48;312
1;10/01/2011 0:00;0;0;1067;2;0;0;3042;1;9;114;1398,87;155,43;338
1;10/01/2011 0:00;16,9;1;1067;2;338;1;3025,1;1;9;115;1243,44;155,43;338
1;10/01/2011 0:00;0;0;1069;10;0;0;4704;1;8;212;1558,56;194,82;588
1;10/01/2011 0:00;33,8;2;1071;2;0;0;3008,2;1;9;194;1398,87;155,43;338
1;10/01/2011 0:00;50,7;3;1071;2;0;0;2991,3;1;9;286;1398,87;155,43;338
1;10/01/2011 0:00;64,05;3;1072;2;0;0;3778,95;1;9;40;1273,23;141,47;427
1;10/01/2011 0:00;0;0;1073;2;0;0;5292;1;9;38;1753,38;194,82;588
1;10/01/2011 0:00;117,6;4;1073;2;0;0;5174,4;1;9;89;1753,38;194,82;588
1;10/01/2011 0:00;264,6;3;1073;5;0;0;7379,4;1;13;275;2532,66;194,82;588
1;10/01/2011 0:00;117,6;1;1073;10;0;0;4586,4;1;8;304;1558,56;194,82;588
1;10/01/2011 0:00;46,8;1;1074;5;0;0;1825,2;1;6;276;860,88;143,48;312
1;10/01/2011 0:00;33,8;2;1075;2;338;1;3008,2;1;9;37;1243,44;155,43;338
1;10/01/2011 0:00;67,6;4;1075;2;0;0;2974,4;1;9;146;1398,87;155,43;338
1;10/01/2011 0:00;67,6;4;1075;2;0;0;2974,4;1;9;158;1398,87;155,43;338
1;10/01/2011 0:00;270,4;4;1075;10;0;0;2433,6;1;8;247;1243,44;155,43;338
1;10/01/2011 0:00;28,4;1;1077;2;0;0;5083,6;1;9;138;1693,71;188,19;568
1;10/01/2011 0:00;62,8;4;1078;2;0;0;1193,2;1;4;195;577,6;144,4;314
1;10/01/2011 0:00;62,8;1;1078;10;0;0;1193,2;1;4;249;577,6;144,4;314
1;10/01/2011 0:00;214,8;3;1079;10;0;0;2649,2;1;8;224;1317,04;164,63;358
1;10/01/2011 0:00;0;0;1080;2;0;0;5814;1;9;111;1926,27;214,03;646
1;10/01/2011 0:00;64,6;2;1080;2;0;0;5749,4;1;9;118;1926,27;214,03;646
1;10/01/2011 0:00;96,9;3;1080;2;0;0;5717,1;1;9;153;1926,27;214,03;646
1;10/01/2011 0:00;129,2;4;1080;2;0;0;5684,8;1;9;284;1926,27;214,03;646
1;10/01/2011 0:00;113,6;4;1081;2;0;0;4998,4;1;9;10;1693,71;188,19;568
1;10/01/2011 0:00;0;0;1081;2;568;1;5112;1;9;37;1505,52;188,19;568
1;10/01/2011 0:00;35,8;2;1083;2;0;0;3186,2;1;9;142;1481,67;164,63;358
1;10/01/2011 0:00;64,6;2;1084;2;0;0;5749,4;1;9;114;1926,27;214,03;646
1;10/01/2011 0:00;387,6;3;1084;10;0;0;4780,4;1;8;232;1712,24;214,03;646
1;10/01/2011 0:00;0;0;1085;2;0;0;5112;1;9;22;1693,71;188,19;568
1;10/01/2011 0:00;85,2;3;1085;2;0;0;5026,8;1;9;63;1693,71;188,19;568
1;10/01/2011 0:00;56,8;2;1085;2;0;0;5055,2;1;9;176;1693,71;188,19;568
1;10/01/2011 0:00;340,8;3;1085;10;568;1;4203,2;1;8;225;1317,33;188,19;568
1;10/01/2011 0:00;53,7;3;1087;2;0;0;3168,3;1;9;97;1481,67;164,63;358
1;10/01/2011 0:00;35,8;2;1087;2;358;1;3186,2;1;9;175;1317,04;164,63;358
1;10/01/2011 0:00;71,6;1;1087;10;0;0;2792,4;1;8;205;1317,04;164,63;358
1;10/01/2011 0:00;0;0;1088;2;673;1;6057;1;9;136;1783,84;222,98;673
