BrandName;ClassName;Manufacturer;ProductDescription;ProductKey;ProductName;ProductSubcategoryKey;UnitCost;UnitPrice
Fabrikam;Economy;Fabrikam, Inc.;720p high definition or VGA;1237;"Fabrikam Social Videographer 1/2"" 3mm E300 Blue";27;90,75;178
Fabrikam;Economy;Fabrikam, Inc.;720p high definition or VGA;1238;"Fabrikam Social Videographer 1/3"" 8.5mm E200 Blue";27;85,65;168
Fabrikam;Economy;Fabrikam, Inc.;720p high definition or VGA;1239;"Fabrikam Social Videographer 2/3"" 17mm E100 Blue";27;80,55;158
Fabrikam;Economy;Fabrikam, Inc.;720p high definition or VGA;1243;Fabrikam Social Videographer 1'' 25mm E400 White;27;95,85;188
Fabrikam;Economy;Fabrikam, Inc.;720p high definition or VGA;1244;Fabrikam Social Videographer 1/2'' 3mm E300 White;27;90,75;178
Fabrikam;Economy;Fabrikam, Inc.;720p high definition or VGA;1245;Fabrikam Social Videographer 1/3'' 8.5mm E200 White;27;85,65;168
Fabrikam;Economy;Fabrikam, Inc.;720p high definition or VGA;1246;Fabrikam Social Videographer 2/3'' 17mm E100 White;27;80,55;158
Fabrikam;Economy;Fabrikam, Inc.;8 digital-variable Program Automatic Shooting Modes.;1111;"Fabrikam SLR Camera 35"" M358 Black";24;150,84;328
Fabrikam;Economy;Fabrikam, Inc.;80GB hard drive (2.2 pounds), 1.6GHz CPU;351;Fabrikam Laptop8.9W E0880 Silver;15;171,3;336
Fabrikam;Economy;Fabrikam, Inc.;Compact flash type I/II, micro drive;1119;"Fabrikam SLR Camera 35"" M358 Grey";24;150,84;328
Fabrikam;Economy;Fabrikam, Inc.;Digital camera - SLR with live view mode;1127;"Fabrikam SLR Camera 35"" M358 Gold";24;150,84;328
Fabrikam;Economy;Fabrikam, Inc.;Digital camera - SLR with live view mode;1131;"Fabrikam SLR Camera 35"" M358 Pink";24;150,84;328
Fabrikam;Economy;Fabrikam, Inc.;Digital camera - SLR with live view mode, 5.1 in x 2.1 in x 3.6 in, 13.2 oz;1134;Fabrikam SLR Camera M149 Blue;24;146,7;319
Fabrikam;Economy;Fabrikam, Inc.;Digital camera – SLR, 4.8 in x 2.7 in x 3.6 in, 1.1 lbs;1135;"Fabrikam SLR Camera 35"" M358 Blue";24;150,84;328
Fabrikam;Economy;Fabrikam, Inc.;Digital camera – SLR, 5.2 in x 2.8 in x 3.7 in, 19.2 oz;1139;"Fabrikam SLR Camera 35"" M358 Orange";24;150,84;328
Fabrikam;Economy;Fabrikam, Inc.;Digital camera – SLR, 5.2 in x 2.8 in x 3.7 in, 19.2 oz;1143;"Fabrikam SLR Camera 35"" M358 Green";24;150,84;328
Fabrikam;Economy;Fabrikam, Inc.;Multimedia-focused laptop with 14.1-inch screen, DVD-R drive;357;Fabrikam Laptop14.1 E4101 Red;15;168,24;330
Fabrikam;Economy;Fabrikam, Inc.;Optical - fixed eye-level pen, LCD display;1130;Fabrikam SLR Camera M149 Pink;24;146,7;319
Fabrikam;Economy;Fabrikam, Inc.;SLR camera, 4.8 in x 2.7 in x 3.6 in, 1.1 lbs;1110;Fabrikam SLR Camera M146 Black;24;138,88;302
Fabrikam;Regular;Fabrikam, Inc.;1.6GHz CPU, 1GB DDR2 SDRAM, 60GB hard drive (2.2 pounds);355;Fabrikam Laptop8.9 M0801 Silver;15;185,32;363,5
Fabrikam;Regular;Fabrikam, Inc.;1080i or 1080p high definition;1152;"Fabrikam Trendsetter 1"" 25mm X400 Blue";27;331,32;1000
Fabrikam;Regular;Fabrikam, Inc.;1080i or 1080p high definition;1153;Fabrikam Trendsetter 1/2'' 3mm X300 Black;27;330,99;999
Fabrikam;Regular;Fabrikam, Inc.;1080i or 1080p high definition;1154;"Fabrikam Trendsetter 1/3"" 8.5mm X200 Blue";27;330,66;998
Fabrikam;Regular;Fabrikam, Inc.;1080i or 1080p high definition;1155;Fabrikam Trendsetter 2/3'' 17mm X100 Black;27;324,69;980
Fabrikam;Regular;Fabrikam, Inc.;1080i or 1080p high definition;1176;Fabrikam Trendsetter 1'' 25mm X400 White;27;331,32;1000
Fabrikam;Regular;Fabrikam, Inc.;1080i or 1080p high definition;1177;Fabrikam Trendsetter 1/2'' 3mm X300 White;27;330,99;999
Fabrikam;Regular;Fabrikam, Inc.;1080i or 1080p high definition;1178;Fabrikam Trendsetter 1/3'' 8.5mm X200 White;27;330,66;998
Fabrikam;Regular;Fabrikam, Inc.;1080i or 1080p high definition;1179;Fabrikam Trendsetter 2/3'' 17mm X100 White;27;324,69;980
Fabrikam;Regular;Fabrikam, Inc.;1080i or 1080p high definition;1200;Fabrikam Trendsetter 1'' 25mm X400 Grey;27;331,32;1000
Fabrikam;Regular;Fabrikam, Inc.;1080i or 1080p high definition;1201;Fabrikam Trendsetter 1/2'' 3mm X300 Grey;27;330,99;999
Fabrikam;Regular;Fabrikam, Inc.;1080i or 1080p high definition;1202;Fabrikam Trendsetter 1/3'' 8.5mm X200 Grey;27;330,66;998
Fabrikam;Regular;Fabrikam, Inc.;1080i or 1080p high definition;1203;Fabrikam Trendsetter 2/3'' 17mm X100 Grey;27;324,69;980
Fabrikam;Regular;Fabrikam, Inc.;1080i or 1080p high definition;1224;Fabrikam Trendsetter 1'' 25mm X400 Black;27;341,26;1030
Fabrikam;Regular;Fabrikam, Inc.;1080i or 1080p high definition;1225;"Fabrikam Trendsetter 1/2"" 3mm X300 Orange";27;331,32;1000
Fabrikam;Regular;Fabrikam, Inc.;1080i or 1080p high definition;1226;Fabrikam Trendsetter 1/3'' 8.5mm X200 Black;27;330,99;999
Fabrikam;Regular;Fabrikam, Inc.;1080i or 1080p high definition;1227;"Fabrikam Trendsetter 2/3"" 17mm X100 Orange";27;327,34;988
Fabrikam;Regular;Fabrikam, Inc.;1080i/p or 720p high definition or standard definition;1160;"Fabrikam Business Videographer 1"" 25mm M600 Blue";27;409,28;890
Fabrikam;Regular;Fabrikam, Inc.;1080i/p or 720p high definition or standard definition;1161;Fabrikam Business Videographer 1/2'' 3mm M500 Black;27;404,68;880
Fabrikam;Regular;Fabrikam, Inc.;1080i/p or 720p high definition or standard definition;1162;Fabrikam Business Videographer 1/3'' 8.5mm M380 Black;27;395,48;860
Fabrikam;Regular;Fabrikam, Inc.;1080i/p or 720p high definition or standard definition;1163;Fabrikam Business Videographer 2/3'' 17mm M280 Black;27;390,88;850
Fabrikam;Regular;Fabrikam, Inc.;1080i/p or 720p high definition or standard definition;1184;Fabrikam Business Videographer 1'' 25mm M600 White;27;409,28;890
Fabrikam;Regular;Fabrikam, Inc.;1080i/p or 720p high definition or standard definition;1185;"Fabrikam Business Videographer 1/2"" 3mm M500 Orange";27;404,68;880
Fabrikam;Regular;Fabrikam, Inc.;1080i/p or 720p high definition or standard definition;1186;"Fabrikam Business Videographer 1/3"" 8.5mm M380 Orange";27;395,48;860
Fabrikam;Regular;Fabrikam, Inc.;1080i/p or 720p high definition or standard definition;1187;"Fabrikam Business Videographer 2/3"" 17mm M280 Orange";27;390,88;850
Fabrikam;Regular;Fabrikam, Inc.;1080i/p or 720p high definition or standard definition;1208;Fabrikam Business Videographer 1'' 25mm M600 Grey;27;409,28;890
Fabrikam;Regular;Fabrikam, Inc.;1080i/p or 720p high definition or standard definition;1209;Fabrikam Business Videographer 1/2'' 3mm M500 Grey;27;404,68;880
Fabrikam;Regular;Fabrikam, Inc.;1080i/p or 720p high definition or standard definition;1210;Fabrikam Business Videographer 1/3'' 8.5mm M380 Grey;27;395,48;860
Fabrikam;Regular;Fabrikam, Inc.;1080i/p or 720p high definition or standard definition;1211;Fabrikam Business Videographer 2/3'' 17mm M280 Grey;27;390,88;850
Fabrikam;Regular;Fabrikam, Inc.;1080i/p or 720p high definition or standard definition;1232;Fabrikam Business Videographer 1'' 25mm M600 Black;27;408,36;888
Fabrikam;Regular;Fabrikam, Inc.;1080i/p or 720p high definition or standard definition;1233;"Fabrikam Business Videographer 1/2"" 3mm M500 Blue";27;403,76;878
Fabrikam;Regular;Fabrikam, Inc.;1080i/p or 720p high definition or standard definition;1234;"Fabrikam Business Videographer 1/3"" 8.5mm M380 Blue";27;393,64;856
Fabrikam;Regular;Fabrikam, Inc.;1080i/p or 720p high definition or standard definition;1235;"Fabrikam Business Videographer 2/3"" 17mm M280 Blue";27;385,37;838
Fabrikam;Regular;Fabrikam, Inc.;1080i/p or 720p high definition or standard definition;1240;Fabrikam Business Videographer 1/2'' 3mm M500 White;27;403,76;878
Fabrikam;Regular;Fabrikam, Inc.;1080i/p or 720p high definition or standard definition;1241;Fabrikam Business Videographer 1/3'' 8.5mm M380 White;27;393,64;856
Fabrikam;Regular;Fabrikam, Inc.;1080i/p or 720p high definition or standard definition;1242;Fabrikam Business Videographer 2/3'' 17mm M280 White;27;385,37;838
Fabrikam;Regular;Fabrikam, Inc.;13.3-inches widescreen TFT LCD display, 160 GB hard drive;361;Fabrikam Laptop13.3W M3080 Red;15;198,32;389
Fabrikam;Regular;Fabrikam, Inc.;15.4-inches screen TFT LCD display, 120 GB hard drive;346;Fabrikam Laptop15.4 M5400 White;15;303,05;659
Fabrikam;Regular;Fabrikam, Inc.;15.4-Inches widescreen TFT LCD display, 1280x800 resolutions;348;Fabrikam Laptop15.4W M5480 White;15;348,58;758
Fabrikam;Regular;Fabrikam, Inc.;15-inches screen, 60 GB hard drive, 128 MB of RAM (512 MB maximum), DVD-ROM;345;Fabrikam Laptop15 M5000 White;15;321,44;699
Fabrikam;Regular;Fabrikam, Inc.;180 GB hard drive, 2 GB RAM 16-inches LCD;342;Fabrikam Laptop16 M6000 Black;15;275,46;599
Fabrikam;Regular;Fabrikam, Inc.;2 GB RAM (4 GB max), 120 GB hard drive, DVD/CD super drive;360;Fabrikam Laptop13.3 M3000 Red;15;193,74;380
Fabrikam;Regular;Fabrikam, Inc.;320 GB hard drive, 2 GB RAM 16-inches widescreen LCD;341;Fabrikam Laptop16W M6080 Black;15;444,69;967
Fabrikam;Regular;Fabrikam, Inc.;320 GB hard drive, 2 GB RAM 17-inches screens LCD;340;Fabrikam Laptop17 M7000 Black;15;376,63;819
Fabrikam;Regular;Fabrikam, Inc.;320 GB hard drive, 4 GB RAM 17-inches widescreen LCD with perfect 16:9 aspect ratio;339;Fabrikam Laptop17W M7080 Black;15;404,63;879,9
Fabrikam;Regular;Fabrikam, Inc.;320 GB hard drive, 4 GB RAM 19-inches screen LCD;343;Fabrikam Laptop19 M9000 Black;15;364,12;1099
Fabrikam;Regular;Fabrikam, Inc.;320 GB hard drive, 4 GB RAM 19-inches widescreen LCD with perfect 16:9 aspect ratio;338;Fabrikam Laptop19W M9800 Black;15;397,25;1199
Fabrikam;Regular;Fabrikam, Inc.;60GB hard drive, 1GB memory;350;Fabrikam Laptop12W M2080 Silver;15;203,42;399
Fabrikam;Regular;Fabrikam, Inc.;60GB hard drive, 512MB memory;344;Fabrikam Laptop12 M2000 White;15;186,6;366
Fabrikam;Regular;Fabrikam, Inc.;720i or 720p high definition or standard definition, 4mm, 43', 47.3º;1169;Fabrikam Home and Vacation Moviemaker 1/2'' 3mm M300 White;27;260,28;566
Fabrikam;Regular;Fabrikam, Inc.;720i or 720p high definition or standard definition, 4mm, 43', 47.3º;1170;Fabrikam Home and Vacation Moviemaker 1/3'' 8.5mm M200 White;27;291,09;633
Fabrikam;Regular;Fabrikam, Inc.;720i or 720p high definition or standard definition, 4mm, 43', 47.3º;1171;Fabrikam Home and Vacation Moviemaker 2/3'' 17mm M103 White;27;301,21;655
Fabrikam;Regular;Fabrikam, Inc.;720i or 720p high definition or standard definition, 4mm, 43', 47.3º;1193;Fabrikam Home and Vacation Moviemaker 1/2'' 3mm M300 Grey;27;260,28;566
Fabrikam;Regular;Fabrikam, Inc.;720i or 720p high definition or standard definition, 4mm, 43', 47.3º;1194;Fabrikam Home and Vacation Moviemaker 1/3'' 8.5mm M200 Grey;27;291,09;633
Fabrikam;Regular;Fabrikam, Inc.;720i or 720p high definition or standard definition, 4mm, 43', 47.3º;1195;Fabrikam Home and Vacation Moviemaker 2/3'' 17mm M103 Grey;27;301,21;655
Fabrikam;Regular;Fabrikam, Inc.;720i or 720p high definition or standard definition, 4mm, 43', 47.3º;1217;Fabrikam Home and Vacation Moviemaker 1/2'' 3mm M300 Black;27;255,68;556
Fabrikam;Regular;Fabrikam, Inc.;720i or 720p high definition or standard definition, 4mm, 43', 47.3º;1218;Fabrikam Home and Vacation Moviemaker 1/3'' 8.5mm M200 Black;27;293,39;638
Fabrikam;Regular;Fabrikam, Inc.;720i or 720p high definition or standard definition, 4mm, 43', 47.3º;1219;"Fabrikam Home and Vacation Moviemaker 2/3"" 17mm M103 Blue";27;305,81;665
Fabrikam;Regular;Fabrikam, Inc.;720i or 720p high definition or standard definition, 4mm, 43’, 47.3º;1145;"Fabrikam Home and Vacation Moviemaker 1/2"" 3mm M300 Orange";27;260,28;566
Fabrikam;Regular;Fabrikam, Inc.;720i or 720p high definition or standard definition, 4mm, 43’, 47.3º;1146;"Fabrikam Home and vacation moviemaker 1/3"" 8.5mm M200 Blue";27;291,09;633
Fabrikam;Regular;Fabrikam, Inc.;720i or 720p high definition or standard definition, 4mm, 43’, 47.3º;1147;Fabrikam Home and vacation moviemaker 2/3'' 17mm M103 Black;27;301,21;655
Fabrikam;Regular;Fabrikam, Inc.;720i or 720p high definition or standard definition, 4mm, 47.3º;1144;"Fabrikam Home and Vacation Moviemaker 1"" 25mm M400 Blue";27;275,92;600
Fabrikam;Regular;Fabrikam, Inc.;720i or 720p high definition or standard definition, 4mm, 47.3º;1192;Fabrikam Home and Vacation Moviemaker 1'' 25mm M400 Grey;27;275,92;600
Fabrikam;Regular;Fabrikam, Inc.;720i or 720p high definition or standard definition, 4mm, 47.3º;1216;Fabrikam Home and Vacation Moviemaker 1'' 25mm M400 Black;27;285,12;620
Fabrikam;Regular;Fabrikam, Inc.;720i or 720p high definition or standard definition, 4mm,47.3º;1168;Fabrikam Home and Vacation Moviemaker 1'' 25mm M400 White;27;275,92;600
Fabrikam;Regular;Fabrikam, Inc.;80GB hard drive, 1GB memory;359;Fabrikam Laptop12 M2002 Red;15;187,62;368
Fabrikam;Regular;Fabrikam, Inc.;80GB hard drive, 1GB RAM integrated 802.11b/g Wi-Fi Certified;349;Fabrikam Laptop10.1 M0100 White;15;195,26;383
Fabrikam;Regular;Fabrikam, Inc.;80GB hard drive, 1GB RAM, 6-cell battery provides up to 6 1/2 hours;353;Fabrikam Laptop10.1 M0101 Silver;15;196,23;384,9
Fabrikam;Regular;Fabrikam, Inc.;80GB hard drive, 512MB memory;354;Fabrikam Laptop12 M2001 Silver;15;195,24;382,95
Fabrikam;Regular;Fabrikam, Inc.;Choice of data storage options - accepts compact flash type I & II, UDMA, Micro drives, and XD-picture cards digital 14-42mm F3.5-5.6 lens;1109;"Fabrikam SLR Camera 35"" X358 Black";24;144,52;436,2
Fabrikam;Regular;Fabrikam, Inc.;Continuous shooting up to 5 frames per second;1118;Fabrikam SLR Camera M147 Grey;24;153,59;334
Fabrikam;Regular;Fabrikam, Inc.;Digital camera - SLR with live view mode;1125;"Fabrikam SLR Camera 35"" X358 Gold";24;144,52;436,2
Fabrikam;Regular;Fabrikam, Inc.;Digital camera - SLR with live view mode;1128;Fabrikam SLR Camera X149 Pink;24;207,74;627
Fabrikam;Regular;Fabrikam, Inc.;Digital camera - SLR with live view mode;1129;"Fabrikam SLR Camera 35"" X358 Pink";24;144,52;436,2
Fabrikam;Regular;Fabrikam, Inc.;Digital camera - SLR with live view mode;1133;"Fabrikam SLR Camera 35"" X358 Blue";24;144,52;436,2
Fabrikam;Regular;Fabrikam, Inc.;Digital camera - SLR with live view mode;1136;Fabrikam SLR Camera X150 Orange;24;159,2;480,5
Fabrikam;Regular;Fabrikam, Inc.;Digital camera - SLR with live view mode;1140;Fabrikam SLR Camera X150 Green;24;159,2;480,5
Fabrikam;Regular;Fabrikam, Inc.;Digital camera - SLR with live view mode, 5 in x 2.4 in x 3.9 in, 15.9 oz;1122;Fabrikam SLR Camera M148 Silver Grey;24;152,68;332
Fabrikam;Regular;Fabrikam, Inc.;Digital camera - SLR with live view mode, 5.1 in x 2.4 in x 3.9 in, 16.8 oz;1126;Fabrikam SLR Camera M148 Gold;24;152,68;332
Fabrikam;Regular;Fabrikam, Inc.;Digital camera - SLR with live view mode, movie recording, 5.1 in x 2.4 in x 3.9 in, 16.9 oz;1132;Fabrikam SLR Camera X149 Blue;24;207,74;627
Fabrikam;Regular;Fabrikam, Inc.;Digital camera – SLR, 4.5 in x 2.5 in x 3.4 in, 1.2 lbs;1137;"Fabrikam SLR Camera 35"" X358 Orange";24;144,52;436,2
Fabrikam;Regular;Fabrikam, Inc.;Digital camera – SLR, 4.5 in x 2.5 in x 3.4 in, 1.2 lbs;1141;"Fabrikam SLR Camera 35"" X358 Green";24;144,52;436,2
Fabrikam;Regular;Fabrikam, Inc.;Digital camera – SLR, 5.2 in x 2.8 in x 3.7 in, 19.2 oz;1138;Fabrikam SLR Camera M150 Orange;24;180,22;391,9
Fabrikam;Regular;Fabrikam, Inc.;Digital camera – SLR, 5.2 in x 2.8 in x 3.7 in, 19.2 oz;1142;Fabrikam SLR Camera M150 Green;24;180,22;391,9
Fabrikam;Regular;Fabrikam, Inc.;Fast startup and split-second shutter response, shoot continuously at up to 3 frames per second;1121;"Fabrikam SLR Camera 35"" X358 Silver Grey";24;144,52;436,2
Fabrikam;Regular;Fabrikam, Inc.;Multimedia-focused laptop with 14.1-inches screen, 320 GB hard drive;347;Fabrikam Laptop14.1 M4100 White;15;269,48;586
Fabrikam;Regular;Fabrikam, Inc.;Multimedia-focused laptop with 14.1-inches widescreen, 3 GB RAM (4 GB max);356;Fabrikam Laptop14.1W M4180 Red;15;210,11;456,9
Fabrikam;Regular;Fabrikam, Inc.;On-screen autofocus with live view displays subjects in focus on the LCD the instant the shutter is pressed halfway;1108;Fabrikam SLR Camera X146 Black;24;208,4;629
Fabrikam;Regular;Fabrikam, Inc.;Powerful 12.3-megapixel live-MOSLO sensor;1114;Fabrikam SLR Camera M147 Silver;24;153,59;334
Fabrikam;Regular;Fabrikam, Inc.;Powerful megapixel live-MOS sensor;1113;"Fabrikam SLR Camera 35"" X358 Silver";24;144,52;436,2
Fabrikam;Regular;Fabrikam, Inc.;Shoot at up to 2.5 frames per second, capturing high-quality action sequences of children in sporting activities such as soccer;1117;"Fabrikam SLR Camera 35"" X358 Grey";24;144,52;436,2
Fabrikam;Regular;Fabrikam, Inc.;Standard definition;1148;Fabrikam Budget Movie-Maker 1'' 25mm E400 Black;27;215,15;422
Fabrikam;Regular;Fabrikam, Inc.;Standard definition;1149;Fabrikam Budget Movie-Maker 1/2'' 3mm E300 Black;27;220,25;432
Fabrikam;Regular;Fabrikam, Inc.;Standard definition;1150;Fabrikam Budget Movie-Maker 1/3'' 8.5mm E200 Black;27;209,54;411
Fabrikam;Regular;Fabrikam, Inc.;Standard definition;1151;Fabrikam Budget Movie-Maker 2/3'' 17mm E100 Black;27;209,03;410
Fabrikam;Regular;Fabrikam, Inc.;Standard definition;1172;Fabrikam Budget Moviemaker 1'' 25mm E400 White;27;215,15;422
Fabrikam;Regular;Fabrikam, Inc.;Standard definition;1173;Fabrikam Budget Moviemaker 1/2'' 3mm E300 White;27;220,25;432
Fabrikam;Regular;Fabrikam, Inc.;Standard definition;1174;Fabrikam Budget Moviemaker 1/3'' 8.5mm E200 White;27;209,54;411
Fabrikam;Regular;Fabrikam, Inc.;Standard definition;1175;Fabrikam Budget Moviemaker 2/3'' 17mm E100 White;27;209,03;410
Fabrikam;Regular;Fabrikam, Inc.;Standard definition;1196;Fabrikam Budget Moviemaker 1'' 25mm E400 Grey;27;215,15;422
Fabrikam;Regular;Fabrikam, Inc.;Standard definition;1197;Fabrikam Budget Moviemaker 1/2'' 3mm E300 Grey;27;220,25;432
Fabrikam;Regular;Fabrikam, Inc.;Standard definition;1198;Fabrikam Budget Moviemaker 1/3'' 8.5mm E200 Grey;27;209,54;411
Fabrikam;Regular;Fabrikam, Inc.;Standard definition;1199;Fabrikam Budget Moviemaker 2/3'' 17mm E100 Grey;27;209,03;410
Fabrikam;Regular;Fabrikam, Inc.;Standard definition;1220;Fabrikam Budget Moviemaker 1'' 25mm E400 Black;27;230,44;452
Fabrikam;Regular;Fabrikam, Inc.;Standard definition;1221;Fabrikam Budget Moviemaker 1/2'' 3mm E300 Black;27;245,74;482
Fabrikam;Regular;Fabrikam, Inc.;Standard definition;1222;Fabrikam Budget Moviemaker 1/3'' 8.5mm E200 Black;27;219,74;431
Fabrikam;Regular;Fabrikam, Inc.;Standard definition;1223;Fabrikam Budget Moviemaker 2/3'' 17mm E100 Black;27;234,52;460
Litware;Deluxe;Litware, Inc.;660 watts into 7.1 Channels (110 watts per Channel at 6 Ohms, 1 kHz, 1 Channel Driven);204;Litware Home Theater System 7.1 Channel X711 Black;11;367,43;1109
Litware;Deluxe;Litware, Inc.;660 watts into 7.1 Channels (110 watts per Channel at 6 Ohms, 1 kHz, 1 Channel Driven);220;Litware Home Theater System 7.1 Channel X711 Silver;11;367,43;1109
Litware;Deluxe;Litware, Inc.;660 watts into 7.1 Channels (110 watts per Channel at 6 Ohms, 1 kHz, 1 Channel Driven);236;Litware Home Theater System 7.1 Channel X711 Brown;11;367,43;1109
Litware;Economy;Litware, Inc.;2.1 channel home theater system with an HDMI socket, an auxiliary input and a USB port;194;Litware Home Theater System 2.1 Channel E210 Black;11;152,44;299
Litware;Economy;Litware, Inc.;2.1 channel home theater system with an HDMI socket, an auxiliary input and a USB port;210;Litware Home Theater System 2.1 Channel E210 Silver;11;152,44;299
Litware;Economy;Litware, Inc.;2.1 channel home theater system with an HDMI socket, an auxiliary input and a USB port;226;Litware Home Theater System 2.1 Channel E210 Brown;11;152,44;299
Litware;Economy;Litware, Inc.;2.1 channel home theater system, includes 2 front speakers, 1 subwoofer and 1 A/V receiver;212;Litware Home Theater System 2.1 Channel E211 Silver;11;137,6;269,9
Litware;Economy;Litware, Inc.;2.1 channel home theater system, includes 2 front speakers, 1 subwoofer and 1 A/V receiver;228;Litware Home Theater System 2.1 Channel E211 Brown;11;137,6;269,9
Litware;Economy;Litware, Inc.;2.1 channel home theater system, total power: 400 watts;197;Litware Home Theater System 2.1 Channel E212 Black;11;152,9;299,9
Litware;Economy;Litware, Inc.;2.1 channel home theater system, total power: 400 watts;213;Litware Home Theater System 2.1 Channel E212 Silver;11;152,9;299,9
Litware;Economy;Litware, Inc.;2.1 channel home theater system, total power: 400 watts;229;Litware Home Theater System 2.1 Channel E212 Brown;11;152,9;299,9
Litware;Economy;Litware, Inc.;2.1 channel home theater systems, includes 2 front speakers, 1 subwoofer and 1 A/V receiver;196;Litware Home Theater System 2.1 Channel E211 Black;11;137,6;269,9
Litware;Regular;Litware, Inc.;1000 watts over 5 channels;209;Litware Home Theater System 5.1 Channel M511 Silver;11;321,44;699
Litware;Regular;Litware, Inc.;1000 watts over 5 channels;225;Litware Home Theater System 5.1 Channel M511 Brown;11;321,44;699
Litware;Regular;Litware, Inc.;1000 watts over 5 channels, 1 center-channel speaker;202;Litware Home Theater System 5.1 Channel M513 Black;11;316,85;689
Litware;Regular;Litware, Inc.;1000 watts over 5 channels, 1 center-channel speaker;218;Litware Home Theater System 5.1 Channel M513 Silver;11;316,85;689
Litware;Regular;Litware, Inc.;1000 watts over 5 channels, 1 center-channel speaker;234;Litware Home Theater System 5.1 Channel M513 Brown;11;316,85;689
Litware;Regular;Litware, Inc.;1000 watts over 5 channels, 1 center-channel speaker, and 1 subwoofer;201;Litware Home Theater System 5.1 Channel M512 Black;11;321,44;699
Litware;Regular;Litware, Inc.;1000 watts over 5 channels, 1 center-channel speaker, and 1 subwoofer;217;Litware Home Theater System 5.1 Channel M512 Silver;11;321,44;699
Litware;Regular;Litware, Inc.;1000 watts over 5 channels, 1 center-channel speaker, and 1 subwoofer;233;Litware Home Theater System 5.1 Channel M512 Brown;11;321,44;699
Litware;Regular;Litware, Inc.;1000 watts over 5 channels, 5 disc DVD/CD changer;206;Litware Home Theater System 5.1 Channel M515 Black;11;261,66;569
Litware;Regular;Litware, Inc.;1000 watts over 5 channels, 5 disc DVD/CD changer;222;Litware Home Theater System 5.1 Channel M515 Silver;11;261,66;569
Litware;Regular;Litware, Inc.;1000 watts over 5 channels, 5 disc DVD/CD changer;238;Litware Home Theater System 5.1 Channel M515 Brown;11;261,66;569
Litware;Regular;Litware, Inc.;1000 watts over 5 channels, HDMI up scaling to 720p/1080i of DVD media;195;Litware Home Theater System 5.1 Channel M510 Black;11;293,85;639
Litware;Regular;Litware, Inc.;1000 watts over 5 channels, HDMI up scaling to 720p/1080i of DVD media;211;Litware Home Theater System 5.1 Channel M510 Silver;11;293,85;639
Litware;Regular;Litware, Inc.;1000 watts over 5 channels, HDMI up scaling to 720p/1080i of DVD media;227;Litware Home Theater System 5.1 Channel M510 Brown;11;293,85;639
Litware;Regular;Litware, Inc.;1000 watts over 5 channels, multi-room entertainment expandable up to 10 rooms;205;Litware Home Theater System 5.1 Channel M514 Black;11;275,46;599
Litware;Regular;Litware, Inc.;1000 watts over 5 channels, multi-room entertainment expandable up to 10 rooms;221;Litware Home Theater System 5.1 Channel M514 Silver;11;275,46;599
Litware;Regular;Litware, Inc.;1000 watts over 5 channels, multi-room entertainment expandable up to 10 rooms;237;Litware Home Theater System 5.1 Channel M514 Brown;11;275,46;599
Litware;Regular;Litware, Inc.;1000 watts over 5 channels, progressive scan player compatible with DVD, CD, Mp3, WMA, and picture CD formats;207;Litware Home Theater System 5.1 Channel M516 Black;11;266,26;579
Litware;Regular;Litware, Inc.;1000 watts over 5 channels, progressive scan player compatible with DVD, CD, Mp3, WMA, and picture CD formats;223;Litware Home Theater System 5.1 Channel M516 Silver;11;266,26;579
Litware;Regular;Litware, Inc.;1000 watts over 5 channels, progressive scan player compatible with DVD, CD, Mp3, WMA, and picture CD formats;239;Litware Home Theater System 5.1 Channel M516 Brown;11;266,26;579
Litware;Regular;Litware, Inc.;1000watts over 5 channels;193;Litware Home Theater System 5.1 Channel M511 Black;11;321,44;699
Litware;Regular;Litware, Inc.;130 watts total output on 2-way bass reflex front, center, and surround speakers;203;Litware Home Theater System 7.1 Channel M710 Black;11;264,72;799
Litware;Regular;Litware, Inc.;130 watts total output on 2-way bass reflex front, center, and surround speakers;219;Litware Home Theater System 7.1 Channel M710 Silver;11;264,72;799
Litware;Regular;Litware, Inc.;130 watts total output on 2-way bass reflex front, center, and surround speakers;235;Litware Home Theater System 7.1 Channel M710 Brown;11;264,72;799
Litware;Regular;Litware, Inc.;4.1 channel front surround;192;Litware Home Theater System 4.1 Channel M410 Black;11;275,46;599
Litware;Regular;Litware, Inc.;4.1 channel front surround;208;Litware Home Theater System 4.1 Channel M410 Silver;11;275,46;599
Litware;Regular;Litware, Inc.;4.1 channel front surround;224;Litware Home Theater System 4.1 Channel M410 Brown;11;275,46;599
Litware;Regular;Litware, Inc.;4.1 channel front surround, 1080p/720p up conversion from DVD or USB;214;Litware Home Theater System 4.1 Channel M411 Silver;11;275,46;599
Litware;Regular;Litware, Inc.;4.1 Channel Front Surround, USB host, analog in, optical digital in/out;199;Litware Home Theater System 4.1 Channel M412 Black;11;261,66;569
Litware;Regular;Litware, Inc.;4.1 Channel Front Surround, USB host, analog in, optical digital in/out;231;Litware Home Theater System 4.1 Channel M412 Brown;11;261,66;569
Litware;Regular;Litware, Inc.;4.1 Channel Front Surround. 1080p/720p up conversion from DVD or USB;198;Litware Home Theater System 4.1 Channel M411 Black;11;275,46;599
Litware;Regular;Litware, Inc.;4.1 Channel Front Surround. 1080p/720p up conversion from DVD or USB;230;Litware Home Theater System 4.1 Channel M411 Brown;11;275,46;599
