Order ID,Order Date,Ship Date,Country,State,Postal Code,Region,Catedory,Sub-Category,Product name,Sales,Quantity,Discount,Profit,Unnamed: 14,Unnamed: 15,Unnamed: 16
4019,28/07/2021,28/07/2021,México,Oaxaca,32712,East,Office Supplies,Envelopes,"#10- 4 1/8"" x 9 1/2"" Recycled Envelopes",48.943999999999996,7,0.2,16.5186,,,
4020,26/12/2018,31/12/2018,México,Baja California Sur,77070,North,Furniture,Chairs,"Office Star - Contemporary Task Swivel chair with 2-way adjustable arms, Plum",275.058,3,0.3,-90.3762,,,
4021,14/10/2020,18/10/2020,México,Durango,60623,North,Office Supplies,Binders,"GBC Twin Loop Wire Binding Elements, 9/16"" Spine, Black",27.396,9,0.8,-42.4638,,,
4022,14/10/2020,18/10/2020,México,Durango,60623,North,Office Supplies,Binders,Catalog Binders with Expanding Posts,13.456,1,0.8,-23.548000000000002,,,
4023,05/11/2019,05/11/2019,México,Baja California Sur,78041,North,Office Supplies,Labels,Avery 490,11.84,1,0.2,4.44,,,
4024,24/11/2019,26/11/2019,México,Colima,44105,West,Office Supplies,Envelopes,Brown Kraft Recycled Envelopes,40.751999999999995,3,0.2,15.282,,,
4025,24/11/2019,26/11/2019,México,Colima,44105,West,Technology,Accessories,V7 USB Numeric Keypad,139.96,5,0.2,-22.7435,,,
4026,14/12/2021,21/12/2021,México,Colima,43302,West,Office Supplies,Art,Newell 35,2.6239999999999997,1,0.2,0.2952,,,
4027,14/12/2021,21/12/2021,México,Colima,43302,West,Furniture,Tables,Hon Rectangular Conference Tables,136.53,1,0.4,-52.3365,,,
4028,14/12/2021,21/12/2021,México,Colima,43302,West,Technology,Accessories,Plantronics CS510 - Over-the-Head monaural Wireless Headset System,263.96,1,0.2,42.8935,,,
4029,22/09/2020,25/09/2020,México,Yucatán,10009,East,Office Supplies,Binders,GBC Poly Designer Binding Covers,40.176,3,0.2,14.5638,,,
4030,08/05/2018,15/05/2018,México,Yucatán,10024,East,Furniture,Furnishings,DAX Black Cherry Wood-Tone Poster Frame,79.44,3,0.0,30.1872,,,
4031,08/05/2018,15/05/2018,México,Yucatán,10024,East,Office Supplies,Supplies,Compact Automatic Electric Letter Opener,357.93,3,0.0,7.1586,,,
4032,08/05/2018,15/05/2018,México,Yucatán,10024,East,Furniture,Chairs,"Situations Contoured Folding Chairs, 4/Set",127.764,2,0.1,21.294,,,
4033,08/05/2018,15/05/2018,México,Yucatán,10024,East,Technology,Copiers,Sharp AL-1530CS Digital Copier,2799.9440000000004,7,0.2,1014.9797,,,
4034,08/05/2018,15/05/2018,México,Yucatán,10024,East,Office Supplies,Paper,Xerox 204,19.44,3,0.0,9.3312,,,
4035,31/07/2020,31/07/2020,México,Durango,60653,North,Technology,Phones,Motorola L804,36.792,1,0.2,4.1391,,,
4036,01/03/2021,05/03/2021,México,Yucatán,10035,East,Technology,Phones,Sannysis Cute Owl Design Soft Skin Case Cover for Samsung Galaxy S4,5.94,3,0.0,1.6038,,,
4037,25/09/2020,29/09/2020,México,Sinaloa,23223,North,Office Supplies,Storage,Steel Personal Filing/Posting Tote,177.55,5,0.0,47.9385,,,
4038,09/10/2018,12/10/2018,México,Verracruz,48104,,Technology,Accessories,Logitech G19 Programmable Gaming Keyboard,619.95,5,0.0,111.59100000000001,,,
4039,09/10/2018,12/10/2018,México,Verracruz,48104,,Technology,Phones,KLD Oscar II Style Snap-on Ultra Thin Side Flip Synthetic Leather Cover Case for HTC One HTC M7,29.16,3,0.0,8.4564,,,
4040,09/10/2018,12/10/2018,México,Verracruz,48104,,Office Supplies,Envelopes,Staple envelope,57.96,7,0.0,27.2412,,,
4041,09/10/2018,12/10/2018,México,Verracruz,48104,,Office Supplies,Appliances,Belkin 6 Outlet Metallic Surge Strip,29.403000000000002,3,0.1,5.2272,,,
4042,29/03/2020,02/04/2020,México,Cohaulia,47905,,Office Supplies,Storage,Adjustable Personal File Tote,81.4,5,0.0,21.164,,,
4043,14/11/2018,17/11/2018,México,Tlaxcala,97477,Center,Office Supplies,Fasteners,Advantus Push Pins,8.72,5,0.2,2.289,,,
4044,14/11/2018,17/11/2018,México,Tlaxcala,97477,Center,Technology,Accessories,Imation Secure Drive + Hardware Encrypted USB flash drive - 16 GB,91.176,3,0.2,4.5588,,,
4045,14/11/2018,17/11/2018,México,Tlaxcala,97477,Center,Technology,Accessories,Plantronics Audio 478 Stereo USB Headset,159.968,4,0.2,29.994,,,
4046,22/09/2021,27/09/2021,México,Durango,60653,North,Office Supplies,Storage,"SAFCO Commercial Wire Shelving, Black",331.536,3,0.2,-82.884,,,
4047,25/09/2018,27/09/2018,México,Yucatán,10011,East,Technology,Accessories,Razer Kraken 7.1 Surround Sound Over Ear USB Gaming Headset,899.91,9,0.0,395.9604,,,
4048,04/05/2018,08/05/2018,México,Baja California Sur,77095,North,Technology,Phones,ShoreTel ShorePhone IP 230 VoIP phone,946.3439999999999,7,0.2,118.29299999999999,,,
4049,29/06/2021,03/07/2021,México,Yucatán,10024,East,Office Supplies,Binders,"Wilson Jones Clip & Carry Folder Binder Tool for Ring Binders, Clear",13.92,3,0.2,4.872,,,
4050,08/12/2019,12/12/2019,México,Nayarit,27834,West,Technology,Phones,Cisco SPA301,249.584,2,0.2,31.198,,,
4051,08/12/2019,12/12/2019,México,Nayarit,27834,West,Technology,Accessories,Maxell 4.7GB DVD-R,68.112,3,0.2,17.8794,,,
4052,08/12/2019,12/12/2019,México,Nayarit,27834,West,Technology,Accessories,Imation 30456 USB Flash Drive 8GB,16.56,3,0.2,-2.484,,,
4053,18/11/2020,22/11/2020,México,Yucatán,11561,East,Technology,Phones,"Belkin SportFit Armband For iPhone 5s/5c, Fuchsia",74.95,5,0.0,36.7255,,,
4054,30/05/2021,05/06/2021,México,Durango,60089,North,Furniture,Tables,Chromcraft Rectangular Conference Tables,355.455,3,0.5,-184.8366,,,
4055,03/02/2019,10/02/2019,México,Tamaulipas,40475,North,Furniture,Chairs,Hon Multipurpose Stacking Arm Chairs,866.4,4,0.0,225.264,,,
4056,29/03/2018,03/04/2018,México,Sinaloa,22153,North,Office Supplies,Art,Newell 333,5.56,2,0.0,1.4456,,,
4057,14/10/2021,18/10/2021,México,Baja California Sur,76106,North,Office Supplies,Appliances,"Hoover Replacement Belts For Soft Guard & Commercial Ltweight Upright Vacs, 2/Pk",3.16,4,0.8,-8.532,,,
4058,14/10/2021,18/10/2021,México,Baja California Sur,76106,North,Technology,Copiers,Hewlett Packard 610 Color Digital Copier / Printer,1999.96,5,0.2,624.9875,,,
4059,11/08/2018,16/08/2018,México,Nayarit,27604,West,Furniture,Furnishings,"Executive Impressions 13"" Clairmont Wall Clock",46.152,3,0.2,12.1149,,,
4060,22/11/2018,23/11/2018,México,Oaxaca,33012,East,Technology,Machines,Baja California Sur Instruments TI-34 Scientific Calculator,32.985,3,0.5,-1.9791,,,
4061,03/11/2018,05/11/2018,México,Yucatán,11561,East,Furniture,Chairs,Office Star - Mid Back Dual function Ergonomic High Back Chair with 2-Way Adjustable Arms,1448.82,10,0.1,209.274,,,
4062,10/09/2018,12/09/2018,México,Guanajuato,98103,West,Office Supplies,Storage,"Belkin 19"" Center-Weighted Shelf, Gray",353.88,6,0.0,17.694000000000003,,,
4063,08/10/2019,15/10/2019,México,Baja California Sur,78207,North,Office Supplies,Labels,Avery 50,60.144,6,0.2,20.2986,,,
4064,08/09/2020,12/09/2020,México,Baja California Sur,77070,North,Technology,Accessories,Memorex Froggy Flash Drive 8 GB,85.2,6,0.2,20.235,,,
4065,31/08/2019,06/09/2019,México,Baja California Sur,76706,North,Office Supplies,Storage,Super Decoflex Portable Personal File,23.968000000000004,2,0.2,2.3968,,,
4066,04/12/2019,08/12/2019,México,Yucatán,13021,East,Office Supplies,Binders,GBC Instant Report Kit,15.527999999999999,3,0.2,5.8229999999999995,,,
4067,02/10/2020,08/10/2020,México,Tlaxcala,97477,Center,Furniture,Bookcases,O'Sullivan 4-Shelf Bookcase in Odessa Pine,217.764,6,0.7,-384.7164,,,
4068,02/10/2020,08/10/2020,México,Tlaxcala,97477,Center,Office Supplies,Supplies,Acme Softgrip Scissors,39.071999999999996,6,0.2,4.3956,,,
4069,02/10/2020,08/10/2020,México,Tlaxcala,97477,Center,Office Supplies,Binders,"GBC Standard Recycled Report Covers, Clear Plastic Sheets",22.638,7,0.7,-16.6012,,,
4070,02/10/2020,08/10/2020,México,Tlaxcala,97477,Center,Office Supplies,Art,Berol Giant Pencil Sharpener,95.14399999999999,7,0.2,10.7037,,,
4071,10/04/2020,14/04/2020,México,Oaxaca,32216,East,Furniture,Furnishings,Stackable Trays,12.32,5,0.2,1.848,,,
4072,10/04/2020,14/04/2020,México,Oaxaca,32216,East,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Light Blue",4.419,3,0.7,-3.0933,,,
4073,29/09/2021,03/10/2021,México,Yucatán,10011,East,Office Supplies,Storage,"Dual Level, Single-Width Filing Carts",1395.54,9,0.0,362.8404,,,
4074,29/09/2021,03/10/2021,México,Yucatán,10011,East,Furniture,Furnishings,"Seth Thomas 14"" Putty-Colored Wall Clock",117.36,4,0.0,36.3816,,,
4075,29/09/2021,03/10/2021,México,Yucatán,10011,East,Office Supplies,Labels,Avery 48,18.9,3,0.0,8.693999999999999,,,
4076,29/09/2021,03/10/2021,México,Yucatán,10011,East,Office Supplies,Paper,White Computer Printout Paper by Universal,77.52,2,0.0,37.9848,,,
4077,20/08/2021,25/08/2021,México,Durango,60610,North,Furniture,Chairs,"Global Leather and Oak Executive Chair, Black",421.37199999999996,2,0.3,-6.0196,,,
4078,11/07/2021,14/07/2021,México,Baja California Sur,79907,North,Technology,Phones,Polycom VVX 310 VoIP phone,575.9680000000001,4,0.2,43.1976,,,
4079,11/07/2021,14/07/2021,México,Baja California Sur,79907,North,Office Supplies,Paper,Xerox 200,10.368,2,0.2,3.6288,,,
4080,12/05/2020,19/05/2020,México,Colima,45503,West,Office Supplies,Art,Newell 347,10.272,3,0.2,1.1556,,,
4081,13/11/2020,19/11/2020,México,Baja California Sur,75220,North,Office Supplies,Storage,Eldon ProFile File 'N Store Portable File Tub Letter/Legal Size Black,61.792,4,0.2,6.1792,,,
4082,13/11/2020,19/11/2020,México,Baja California Sur,75220,North,Furniture,Bookcases,"Bush Westfield Collection Bookcases, Fully Assembled",205.9992,3,0.32,-27.2646,,,
4083,04/09/2019,07/09/2019,México,Morelos,37918,Center,Office Supplies,Paper,"RSVP Cards & Envelopes, Blank White, 8-1/2"" X 11"", 24 Cards/25 Envelopes/Set",12.192,3,0.2,4.1148,,,
4084,04/09/2019,07/09/2019,México,Morelos,37918,Center,Office Supplies,Appliances,Belkin 5 Outlet SurgeMaster Power Centers,87.16799999999999,2,0.2,8.7168,,,
4085,04/09/2019,07/09/2019,México,Morelos,37918,Center,Office Supplies,Art,Prismacolor Color Pencil Set,31.744,2,0.2,8.3328,,,
4086,06/02/2019,11/02/2019,México,Morelos,37421,Center,Furniture,Furnishings,"Deflect-o EconoMat Studded, No Bevel Mat for Low Pile Carpeting",132.224,4,0.2,-18.1808,,,
4087,02/07/2018,03/07/2018,México,Yucatán,10024,East,Office Supplies,Paper,Xerox 209,19.44,3,0.0,9.3312,,,
4088,15/06/2018,17/06/2018,México,Oaxaca,33614,East,Technology,Accessories,Belkin Standard 104 key USB Keyboard,11.672,1,0.2,-0.7295,,,
4089,26/11/2021,26/11/2021,México,Yucatán,13501,East,Technology,Phones,ClearSounds CSC500 Amplified Spirit Phone Corded phone,279.96,4,0.0,78.3888,,,
4090,26/11/2021,26/11/2021,México,Yucatán,13501,East,Office Supplies,Binders,"Acco PRESSTEX Data Binder with Storage Hooks, Dark Blue, 14 7/8"" X 11""",12.912,3,0.2,4.6806,,,
4091,26/11/2021,26/11/2021,México,Yucatán,13501,East,Office Supplies,Binders,Pressboard Data Binders by Wilson Jones,17.088,4,0.2,5.7672,,,
4092,26/11/2021,26/11/2021,México,Yucatán,13501,East,Office Supplies,Labels,"Avery Address/Shipping Labels for Typewriters, 4"" x 2""",93.15,9,0.0,44.711999999999996,,,
4093,26/11/2021,26/11/2021,México,Yucatán,13501,East,Office Supplies,Labels,Avery File Folder Labels,11.52,4,0.0,5.6448,,,
4094,02/05/2021,02/05/2021,México,Colima,43229,West,Office Supplies,Appliances,Belkin 6 Outlet Metallic Surge Strip,26.136,3,0.2,1.9602,,,
4095,03/09/2020,06/09/2020,México,Yucatán,10035,East,Office Supplies,Paper,Xerox 189,419.4,4,0.0,201.312,,,
4096,03/09/2020,06/09/2020,México,Yucatán,10035,East,Furniture,Chairs,Office Star Flex Back Scooter Chair with Aluminum Finish Frame,90.801,1,0.1,14.1246,,,
4097,03/09/2020,06/09/2020,México,Yucatán,10035,East,Furniture,Chairs,Global Low Back Tilter Chair,181.764,2,0.1,-8.0784,,,
4098,03/09/2020,06/09/2020,México,Yucatán,10035,East,Office Supplies,Art,Prang Drawing Pencil Set,5.56,2,0.0,2.224,,,
4099,03/12/2019,07/12/2019,México,Cohaulia,47374,,Furniture,Tables,Hon 5100 Series Wood Tables,581.96,2,0.0,104.7528,,,
4100,03/12/2019,07/12/2019,México,Cohaulia,47374,,Furniture,Chairs,"Global Stack Chair with Arms, Black",29.98,1,0.0,8.0946,,,
4101,21/07/2019,26/07/2019,México,Nayarit,28027,West,Office Supplies,Labels,Avery 494,6.263999999999999,3,0.2,2.0358,,,
4102,21/07/2019,26/07/2019,México,Nayarit,28027,West,Furniture,Chairs,"Leather Task Chair, Black",363.92,5,0.2,0.0,,,
4103,09/06/2018,16/06/2018,México,Oaxaca,33178,East,Office Supplies,Binders,"Green Canvas Binder for 8-1/2"" x 14"" Sheets",64.2,5,0.7,-42.8,,,
4104,09/06/2018,16/06/2018,México,Oaxaca,33178,East,Office Supplies,Binders,"Wilson Jones Elliptical Ring 3 1/2"" Capacity Binders, 800 sheets",38.52,3,0.7,-26.964000000000002,,,
4105,09/06/2018,16/06/2018,México,Oaxaca,33178,East,Technology,Accessories,Logitech Keyboard K120,72.6,5,0.2,-8.1675,,,
4106,27/03/2018,03/04/2018,México,Guanajuato,98115,West,Office Supplies,Storage,Rogers Profile Extra Capacity Storage Tub,83.7,5,0.0,3.3480000000000003,,,
4107,22/09/2018,26/09/2018,México,Sinaloa,22204,North,Office Supplies,Paper,Xerox 214,32.4,5,0.0,15.552,,,
4108,22/09/2018,26/09/2018,México,Sinaloa,22204,North,Furniture,Furnishings,"Westinghouse Floor Lamp with Metal Mesh Shade, Black",47.98,2,0.0,11.0354,,,
4109,10/11/2018,14/11/2018,México,Baja California,55113,North,Office Supplies,Appliances,Hoover Shoulder Vac Commercial Portable Vacuum,715.64,2,0.0,178.91,,,
4110,10/11/2018,14/11/2018,México,Baja California,55113,North,Office Supplies,Storage,Tennsco 6- and 18-Compartment Lockers,795.51,3,0.0,143.1918,,,
4111,10/11/2018,14/11/2018,México,Baja California,55113,North,Technology,Copiers,Sharp 1540cs Digital Laser Copier,549.99,1,0.0,274.995,,,
4112,10/11/2018,14/11/2018,México,Baja California,55113,North,Office Supplies,Binders,GBC Standard Therm-A-Bind Covers,74.76,3,0.0,34.3896,,,
4113,10/11/2018,14/11/2018,México,Baja California,55113,North,Furniture,Furnishings,Staple-based wall hangings,29.22,3,0.0,12.8568,,,
4114,10/09/2021,14/09/2021,México,Sinaloa,23464,North,Office Supplies,Binders,Tuff Stuff Recycled Round Ring Binders,9.64,2,0.0,4.7236,,,
4115,05/08/2018,11/08/2018,México,Baja California Sur,75220,North,Office Supplies,Storage,"Perma STOR-ALL Hanging File Box, 13 1/8""W x 12 1/4""D x 10 1/2""H",33.488,7,0.2,-1.2558,,,
4116,05/08/2018,11/08/2018,México,Baja California Sur,75220,North,Office Supplies,Supplies,Stiletto Hand Letter Openers,23.04,3,0.2,-4.896,,,
4117,05/08/2018,11/08/2018,México,Baja California Sur,75220,North,Office Supplies,Binders,Avery Self-Adhesive Photo Pockets for Polaroid Photos,1.3619999999999999,1,0.8,-2.1792,,,
4118,05/08/2018,11/08/2018,México,Baja California Sur,75220,North,Furniture,Furnishings,"Eldon Expressions Wood Desk Accessories, Oak",14.76,5,0.6,-11.439,,,
4119,01/11/2018,08/11/2018,México,Puebla,72032,Center,Furniture,Tables,"Iceberg OfficeWorks 42"" Round Tables",301.96,2,0.0,45.294,,,
4120,29/04/2018,04/05/2018,México,Guerrero,19120,West,Office Supplies,Paper,Xerox 1949,7.968,2,0.2,2.8884,,,
4121,01/05/2019,04/05/2019,México,Puebla,72209,Center,Office Supplies,Paper,Xerox 1914,109.92,2,0.0,53.8608,,,
4122,01/05/2019,04/05/2019,México,Puebla,72209,Center,Office Supplies,Paper,Xerox 1994,19.44,3,0.0,9.3312,,,
4123,01/05/2019,04/05/2019,México,Puebla,72209,Center,Office Supplies,Art,DIXON Ticonderoga Erasable Checking Pencils,11.16,2,0.0,4.3524,,,
4124,04/01/2019,08/01/2019,México,Guerrero,19143,West,Office Supplies,Art,Newell 312,4.672,1,0.2,0.584,,,
4125,04/01/2019,08/01/2019,México,Guerrero,19143,West,Office Supplies,Binders,Avery Arch Ring Binders,104.58,6,0.7,-80.178,,,
4126,07/11/2019,12/11/2019,México,Zacatecas,82001,West,Furniture,Chairs,Global Troy Executive Leather Low-Back Tilter,1603.136,4,0.2,100.196,,,
4127,24/09/2019,28/09/2019,México,Cohaulia,47401,,Furniture,Furnishings,"Deflect-o DuraMat Lighweight, Studded, Beveled Mat for Low Pile Carpeting",127.95,3,0.0,21.7515,,,
4128,30/03/2020,03/04/2020,México,Chihuahua,31907,North,Office Supplies,Storage,"Advantus 10-Drawer Portable Organizer, Chrome Metal Frame, Smoke Drawers",59.76,1,0.0,16.7328,,,
4129,04/06/2020,04/06/2020,México,Puebla,72401,Center,Office Supplies,Binders,GBC VeloBind Cover Sets,108.08,7,0.0,54.04,,,
4130,04/06/2020,04/06/2020,México,Puebla,72401,Center,Office Supplies,Binders,Insertable Tab Indexes For Data Binders,9.54,3,0.0,4.3884,,,
4131,07/04/2018,09/04/2018,México,Guerrero,19140,West,Office Supplies,Art,Newell 331,11.735999999999999,3,0.2,1.0269,,,
4132,05/09/2019,11/09/2019,México,Yucatán,10011,East,Office Supplies,Paper,Xerox 1885,192.16,4,0.0,92.2368,,,
4133,07/05/2018,12/05/2018,México,Tamaulipas,42301,North,Office Supplies,Paper,Xerox 1902,45.68,2,0.0,21.0128,,,
4134,21/11/2019,26/11/2019,México,Durango,60610,North,Office Supplies,Paper,Xerox 1910,38.431999999999995,1,0.2,13.4512,,,
4135,21/11/2019,26/11/2019,México,Durango,60610,North,Office Supplies,Storage,"Tenex Personal Project File with Scoop Front Design, Black",21.568,2,0.2,1.6176,,,
4136,21/11/2019,26/11/2019,México,Durango,60610,North,Technology,Accessories,Lenovo 17-Key USB Numeric Keypad,81.57600000000001,3,0.2,2.0394,,,
4137,10/09/2020,14/09/2020,México,Chihuahua,30318,North,Office Supplies,Binders,Wilson Jones Suede Grain Vinyl Binders,2.78,1,0.0,1.3622,,,
4138,03/04/2019,09/04/2019,México,Cohaulia,47374,,Furniture,Furnishings,"Seth Thomas 13 1/2"" Wall Clock",71.12,4,0.0,22.0472,,,
4139,03/04/2019,09/04/2019,México,Cohaulia,47374,,Technology,Phones,Plantronics Voyager Pro HD - Bluetooth Headset,259.96,4,0.0,124.7808,,,
4140,17/12/2019,22/12/2019,México,Guanajuato,98115,West,Office Supplies,Storage,"Personal Filing Tote with Lid, Black/Gray",46.53,3,0.0,13.0284,,,
4141,24/08/2021,26/08/2021,México,Tamaulipas,42301,North,Office Supplies,Supplies,Acme Titanium Bonded Scissors,25.5,3,0.0,6.63,,,
4142,17/09/2018,23/09/2018,México,Yucatán,10035,East,Office Supplies,Storage,Woodgrain Magazine Files by Perma,14.9,5,0.0,1.043,,,
4143,17/09/2018,23/09/2018,México,Yucatán,10035,East,Office Supplies,Labels,Avery 485,87.71,7,0.0,41.2237,,,
4144,17/09/2018,23/09/2018,México,Yucatán,10035,East,Furniture,Chairs,Office Star Flex Back Scooter Chair with White Frame,199.764,2,0.1,8.8784,,,
4145,17/09/2018,23/09/2018,México,Yucatán,10035,East,Office Supplies,Storage,Eldon Mobile Mega Data Cart  Mega Stackable  Add-On Trays,94.6,4,0.0,27.434,,,
4146,17/09/2018,23/09/2018,México,Yucatán,10035,East,Furniture,Bookcases,"Riverside Palais Royal Lawyers Bookcase, Royale Cherry Finish",4228.704000000001,6,0.2,158.5764,,,
4147,17/09/2018,23/09/2018,México,Yucatán,10035,East,Furniture,Bookcases,DMI Eclipse Executive Suite Bookcases,2003.92,5,0.2,-25.049,,,
4148,17/09/2018,23/09/2018,México,Yucatán,10035,East,Technology,Phones,ClearSounds CSC500 Amplified Spirit Phone Corded phone,209.97,3,0.0,58.7916,,,
4149,17/09/2018,23/09/2018,México,Yucatán,10035,East,Technology,Accessories,Plantronics CS510 - Over-the-Head monaural Wireless Headset System,659.9,2,0.0,217.767,,,
4150,17/09/2018,23/09/2018,México,Yucatán,10035,East,Office Supplies,Paper,"Eaton Premium Continuous-Feed Paper, 25% Cotton, Letter Size, White, 1000 Shts/Box",110.96,2,0.0,53.2608,,,
4151,17/09/2018,23/09/2018,México,Yucatán,10035,East,Technology,Phones,ARKON Windshield Dashboard Air Vent Car Mount Holder,67.8,4,0.0,1.3559999999999999,,,
4152,26/11/2019,30/11/2019,México,Yucatán,10011,East,Furniture,Tables,"Bevis Oval Conference Table, Walnut",313.176,2,0.4,-120.0508,,,
4153,19/11/2020,22/11/2020,México,Sinaloa,22153,North,Office Supplies,Art,Newell 349,22.96,7,0.0,6.6584,,,
4154,03/06/2020,08/06/2020,México,Guanajuato,98226,West,Technology,Accessories,Plantronics Audio 995 Wireless Stereo Headset,1099.5,10,0.0,362.835,,,
4155,11/10/2021,15/10/2021,México,Puebla,72701,Center,Office Supplies,Labels,Self-Adhesive Address Labels for Typewriters by Universal,7.31,1,0.0,3.4357,,,
4156,11/10/2021,15/10/2021,México,Puebla,72701,Center,Furniture,Furnishings,Eldon Pizzaz Desk Accessories,8.92,4,0.0,3.9248,,,
4157,07/07/2020,09/07/2020,México,Guerrero,19120,West,Furniture,Bookcases,O'Sullivan 3-Shelf Heavy-Duty Bookcases,87.21,3,0.5,-45.3492,,,
4158,07/07/2020,09/07/2020,México,Guerrero,19120,West,Office Supplies,Paper,Xerox 216,15.552,3,0.2,5.4432,,,
4159,07/07/2020,09/07/2020,México,Guerrero,19120,West,Technology,Phones,Apple iPhone 5S,683.988,2,0.4,-113.99799999999999,,,
4160,07/07/2020,09/07/2020,México,Guerrero,19120,West,Office Supplies,Storage,Plastic Stacking Crates & Casters,13.392000000000001,3,0.2,1.0044,,,
4161,07/07/2020,09/07/2020,México,Guerrero,19120,West,Technology,Accessories,AmazonBasics 3-Button USB Wired Mouse,16.776,3,0.2,4.8231,,,
4162,07/07/2020,09/07/2020,México,Guerrero,19120,West,Technology,Accessories,Plantronics CS510 - Over-the-Head monaural Wireless Headset System,527.92,2,0.2,85.787,,,
4163,04/07/2019,04/07/2019,México,Guanajuato,98103,West,Furniture,Furnishings,"Master Caster Door Stop, Brown",25.4,5,0.0,8.636000000000001,,,
4164,04/07/2019,04/07/2019,México,Guanajuato,98103,West,Technology,Phones,Avaya 4621SW VoIP phone,177.48,3,0.2,19.9665,,,
4165,04/07/2019,04/07/2019,México,Guanajuato,98103,West,Technology,Phones,OtterBox Defender Series Case - Samsung Galaxy S4,71.976,3,0.2,8.997,,,
4166,19/05/2020,25/05/2020,México,Baja California Sur,75023,North,Technology,Phones,Jabra Supreme Plus Driver Edition Headset,95.992,1,0.2,9.5992,,,
4167,19/05/2020,25/05/2020,México,Baja California Sur,75023,North,Office Supplies,Labels,Avery 491,13.216,4,0.2,4.2952,,,
4168,14/09/2018,18/09/2018,México,San Luis Potosi,50315,North,Office Supplies,Binders,Wilson Jones Impact Binders,25.9,5,0.0,12.690999999999999,,,
4169,15/04/2020,21/04/2020,México,Baja California Sur,77041,North,Office Supplies,Paper,Xerox 207,20.736,4,0.2,7.2576,,,
4170,30/03/2021,31/03/2021,México,Yucatán,10009,East,Office Supplies,Art,"Sanford EarthWrite Recycled Pencils, Medium Soft, #2",10.5,5,0.0,2.94,,,
4171,11/11/2021,15/11/2021,México,Guerrero,19601,West,Furniture,Furnishings,"GE 4 Foot Flourescent Tube, 40 Watt",23.968000000000004,2,0.2,7.7896,,,
4172,11/11/2021,15/11/2021,México,Guerrero,19601,West,Furniture,Bookcases,"Atlantic Metals Mobile 3-Shelf Bookcases, Custom Colors",521.96,4,0.5,-250.5408,,,
4173,15/01/2019,17/01/2019,México,Yucatán,10009,East,Office Supplies,Paper,Xerox 1893,81.98,2,0.0,40.1702,,,
4174,06/02/2020,11/02/2020,México,Yucatán,10024,East,Furniture,Bookcases,"Atlantic Metals Mobile 5-Shelf Bookcases, Custom Colors",240.78400000000002,1,0.2,30.098000000000003,,,
4175,25/12/2018,29/12/2018,México,Yucatán,10011,East,Office Supplies,Appliances,Kensington 7 Outlet MasterPiece Power Center with Fax/Phone Line Protection,414.96,2,0.0,124.488,,,
4176,08/10/2019,13/10/2019,México,Nayarit,28205,West,Office Supplies,Storage,Fellowes Econo/Stor Drawers,387.72,5,0.2,-67.851,,,
4177,13/07/2020,17/07/2020,México,Puebla,66212,Center,Office Supplies,Storage,Standard Rollaway File with Lock,360.38,2,0.0,93.6988,,,
4178,13/07/2020,17/07/2020,México,Puebla,66212,Center,Office Supplies,Paper,Strathmore Photo Mount Cards,13.56,2,0.0,6.2376,,,
4179,24/04/2020,25/04/2020,México,Nuevo León,85204,North,Technology,Phones,AT&T 841000 Phone,552.0,10,0.2,34.5,,,
4180,07/09/2021,13/09/2021,México,Sonora,74133,North,Furniture,Tables,KI Adjustable-Height Table,429.9,5,0.0,111.774,,,
4181,07/09/2021,13/09/2021,México,Sonora,74133,North,Office Supplies,Binders,Avery Recycled Flexi-View Covers for Binding Systems,32.06,2,0.0,15.3888,,,
4182,07/09/2021,13/09/2021,México,Sonora,74133,North,Furniture,Chairs,"Padded Folding Chairs, Black, 4/Carton",161.96,2,0.0,45.3488,,,
4183,07/09/2021,13/09/2021,México,Sonora,74133,North,Office Supplies,Storage,Akro-Mils 12-Gallon Tote,19.86,2,0.0,5.7594,,,
4184,21/11/2019,28/11/2019,México,Yucatán,10035,East,Office Supplies,Paper,Xerox 1975,12.96,2,0.0,6.3504,,,
4185,16/09/2020,18/09/2020,México,Guerrero,19143,West,Office Supplies,Paper,Xerox 1927,20.544,6,0.2,6.42,,,
4186,11/12/2019,11/12/2019,México,Colima,43229,West,Office Supplies,Storage,Acco Perma 4000 Stacking Storage Drawers,64.96,5,0.2,-4.06,,,
4187,11/12/2019,11/12/2019,México,Colima,43229,West,Office Supplies,Supplies,"Elite 5"" Scissors",13.52,2,0.2,1.69,,,
4188,11/12/2019,11/12/2019,México,Colima,43229,West,Furniture,Chairs,"Office Star - Contemporary Task Swivel chair with Loop Arms, Charcoal",458.43,5,0.3,-137.529,,,
4189,11/12/2019,11/12/2019,México,Colima,43229,West,Office Supplies,Appliances,"Belkin 325VA UPS Surge Protector, 6'",387.13599999999997,4,0.2,24.195999999999998,,,
4190,11/12/2019,11/12/2019,México,Colima,43229,West,Furniture,Tables,"Lesro Round Back Collection Coffee Table, End Table",328.59,3,0.4,-147.8655,,,
4191,10/12/2021,14/12/2021,México,Querétaro,83605,Center,Furniture,Chairs,Office Star - Contemporary Swivel Chair with Padded Adjustable Arms and Flex Back,338.352,3,0.2,4.2294,,,
4192,10/12/2021,14/12/2021,México,Querétaro,83605,Center,Office Supplies,Paper,Xerox 1931,25.92,4,0.0,12.4416,,,
